# k [Mpc^{-1}]             T(k) [Mpc^3]  
   103.752841581801       6.037257662683260E-007
   106.659612123026       5.734096362175478E-007
   109.647819614319       5.446084969662479E-007
   112.719745617551       5.172466899239225E-007
   115.877735615513       4.912528197564825E-007
   119.124200802738       4.665588448915514E-007
   122.461619926505       4.431004185789789E-007
   125.892541179417       4.208156383356254E-007
   129.419584144999       3.996461828137399E-007
   133.045441797809       3.795368854753178E-007
   136.772882559585       3.604345408803056E-007
   140.604752412991       3.422892405069433E-007
   144.543977074593       3.250532643050974E-007
   148.593564228701       3.086811091179698E-007
   152.756605823808       2.931298865860299E-007
   157.036280433355       2.783585557608603E-007
   161.435855682649       2.643283778525074E-007
   165.958690743756       2.510021204216173E-007
   170.608238900312       2.383447252896076E-007
   175.388050184176       2.263228964238806E-007
   180.301774085957       2.149047446664554E-007
   185.353162341481       2.040602424813187E-007
   190.546071796324       1.937605702551082E-007
   195.884467350599       1.839785710444630E-007
   201.372424986239       1.746883384612374E-007
   207.014134879105       1.658652308833553E-007
   212.813904598271       1.574859567199383E-007
   218.776162394955       1.495282049290836E-007
   224.905460583578       1.419709718675222E-007
   231.206479017560       1.347940781215584E-007
   237.684028662487       1.279785379892928E-007
   244.343055269397       1.215062468418182E-007
   251.188643150958       1.153599313852283E-007
   258.226019063460       1.095233628234382E-007
   265.460556197554       1.039808878999793E-007
   272.897778280804       9.871783390735800E-008
   280.543363795172       9.372010367769690E-008
   288.403150312661       8.897444558897405E-008
   296.483138952434       8.446816934792878E-008
   304.789498962798       8.018925967689938E-008
   313.328572431559       7.612629104869484E-008
   322.106879128344       7.226842058116745E-008
   331.131121482591       6.860529566665718E-008
   340.408189701001       6.512721739682092E-008
   349.945167028358       6.182479239669192E-008
   359.749335155743       5.868921704177410E-008
   369.828179780266       5.571209982235814E-008
   380.189396320561       5.288546134352146E-008
   390.840895792402       5.020172721970084E-008
   401.790810848941       4.765369254755569E-008
   413.047501990161       4.523453256410903E-008
   424.619563946313       4.293776001418337E-008
   436.515832240167       4.075720383411863E-008
   448.745389933133       3.868700559905847E-008
   461.317574560379       3.672160175938188E-008
   474.241985260245       3.485570232442115E-008
   487.528490103387       3.308428375703443E-008
   501.187233627274       3.140260318446053E-008
   515.228644581756       2.980611668590427E-008
   529.663443891658       2.829052014874378E-008
   544.502652842422       2.685174749217367E-008
   559.757601495109       2.548589606021778E-008
   575.439937337157       2.418930300507327E-008
   591.561634175474       2.295845114019812E-008
   608.135001278719       2.179003466551421E-008
   625.172692775685       2.068089877127477E-008
   642.687717317019       1.962803253263701E-008
   660.693448007596       1.862860621315576E-008
   679.203632617186       1.767990376322359E-008
   698.232404077170       1.677936545263492E-008
   717.794291271362       1.592455944887661E-008
   737.904230129102       1.511316938263008E-008
   758.577575029185       1.434299434777131E-008
   779.830110523258       1.361194801319243E-008
   801.678063387679       1.291804974101751E-008
   824.138115013003       1.225941925753204E-008
   847.227414140598       1.163426954775559E-008
   870.963589956080       1.104090330272811E-008
   895.364765549594       1.047771380768836E-008
   920.449571753172       9.943165402148679E-009
   946.237161365795       9.435811243463377E-009
   972.747223776964       8.954269326011399E-009
   1000.00000000000       8.497234915694207E-009
   1028.01629812647       8.063456569118443E-009
   1056.81750921366       7.651763667126943E-009
   1086.42562361706       7.261029999483526E-009
   1116.86324778056       6.890192860709021E-009
   1148.15362149688       6.538245056475489E-009
   1180.32063565173       6.204220692751505E-009
   1213.38885046498       5.887218268441075E-009
   1247.38351424294       5.586366036425261E-009
   1282.33058265602       5.300848204825570E-009
   1318.25673855641       5.029882732543456E-009
   1355.18941235104       4.772731099222938E-009
   1393.15680294530       4.528692088001662E-009
   1432.18789927355       4.297097788708015E-009
   1472.31250243272       4.077316262396380E-009
   1513.56124843621       3.868746212276619E-009
   1555.96563160508       3.670817649847891E-009
   1599.55802861467       3.482989008318782E-009
   1644.37172321494       3.304746254428892E-009
   1690.44093164326       3.135602000270410E-009
   1737.80082874938       2.975092172619043E-009
   1786.48757485205       2.822778677469273E-009
   1836.53834334834       2.678243848919237E-009
   1887.99134909629       2.541090671215329E-009
   1940.88587759278       2.410943444886016E-009
   1995.26231496888       2.287445566295787E-009
   2051.16217882556       2.170258639466738E-009
   2108.62814993329       2.059060477677122E-009
   2167.70410481970       1.953545769595166E-009
   2228.43514927031       1.853425080078352E-009
   2290.86765276777       1.758423073816573E-009
   2355.04928389601       1.668278959421343E-009
   2421.02904673618       1.582745490225079E-009
   2488.85731828240       1.501586854857351E-009
   2558.58588690564       1.424579898490208E-009
   2630.26799189538       1.351513123637460E-009
   2703.95836410885       1.282185135842440E-009
   2779.71326775929       1.216405198789516E-009
   2857.59054337494       1.153991791014164E-009
   2937.64965196153       1.094773938170590E-009
   3019.95172040202       1.038588104407268E-009
   3104.55958812836       9.852789695230513E-010
   3191.53785510076       9.347003171455981E-010
   3280.95293113119       8.867119261068979E-010
   3372.87308658869       8.411817908893227E-010
   3467.36850452532       7.979845673133923E-010
   3564.51133426244       7.570008508928083E-010
   3664.37574647833       7.181170658121516E-010
   3767.03798983909       6.812264086164532E-010
   3872.57644921618       6.462266832762964E-010
   3981.07170553497       6.130214669219924E-010
   4092.60659730011       5.815185555313462E-010
   4207.26628384445       5.516312406861346E-010
   4325.13831035010       5.232767552598716E-010
   4446.31267469108       4.963767175070188E-010
   4570.88189614875       4.708564649291702E-010
   4698.94108605216       4.466455816309889E-010
   4830.58802039774       4.236770656529387E-010
   4965.92321450336       4.018871346822550E-010
   5105.04999975406       3.812156423865787E-010
   5248.07460249773       3.616051347243854E-010
   5395.10622515127       3.430015160788003E-010
   5546.25712957910       3.253529945457245E-010
   5701.64272280748       3.086108035788016E-010
   5861.38164514030       2.927282860554214E-010
   6025.59586074357       2.776616714328384E-010
   6194.41075076781       2.633687989916922E-010
   6367.95520907916       2.498103945924868E-010
   6546.36174067276       2.369484886077800E-010
   6729.76656284317       2.247475400229959E-010
   6918.30970918936       2.131736870358836E-010
   7112.13513653330       2.021945944008507E-010
   7311.39083483419       1.917799807849008E-010
   7516.22894018205       1.819006889558494E-010
   7726.80585095702       1.725293519161397E-010
   7943.28234724282       1.636399626914198E-010
   8165.82371358594       1.552076661637258E-010
   8394.59986519396       1.472091060161773E-010
   8629.78547766970       1.396219528881915E-010
   8871.56012037962       1.324250986645126E-010
   9120.10839355912       1.255985315751218E-010
   9375.62006925879       1.191232529285102E-010
   9638.29023623971       1.129811869060582E-010
   9908.31944892769       1.071552221953986E-010
   10185.9138805412       1.016291287236903E-010
   10471.2854805090       9.638752296314834E-011
   10764.6521362983       9.141575690874149E-011
   11066.2378397767       8.669998052823757E-011
   11376.2728582343       8.222706543437042E-011
   11694.9939101987       7.798447998474956E-011
   12022.6443461741       7.396040030416273E-011
   12359.4743344451       7.014360620116733E-011
   12705.7410520854       6.652344647362085E-011
   13061.7088813184       6.308980421421140E-011
   13427.6496113786       5.983307599377596E-011
   13803.8426460289       5.674416839185348E-011
   14190.5752168910       5.381446677166224E-011
   14588.1426027535       5.103575895226697E-011
   14996.8483550237       4.840028378083616E-011
   15417.0045294956       4.590068256038471E-011
   15848.9319246112       4.352995047751662E-011
   16292.9603263972       4.128145741910672E-011
   16749.4287602644       3.914890980838415E-011
   17218.6857498601       3.712636101327327E-011
   17701.0895831742       3.520811073243202E-011
   18197.0085860998       3.338882642589525E-011
   18706.8214036580       3.166338718996187E-011
   19230.9172891016       3.002696008502781E-011
   19769.6964011186       2.847497758418083E-011
   20323.5701093622       2.700308726621969E-011
   20892.9613085404       2.560715181565421E-011
   21478.3047413054       2.428326463521646E-011
   22080.0473301890       2.302771341666787E-011
   22698.6485188382       2.183698014079916E-011
   23334.5806228100       2.070771852602515E-011
   23988.3291901949       1.963675923255526E-011
   24660.3933723434       1.862110812766993E-011
   25351.2863049791       1.765790118291033E-011
   26061.5354999890       1.674444263799479E-011
   26791.6832481904       1.587816336745540E-011
   27542.2870333816       1.505663649314926E-011
   28313.9199579938       1.427754529187419E-011
   29107.1711806661       1.353870921622091E-011
   29922.6463660819       1.283804573065650E-011
   30760.9681474070       1.217359026084441E-011
   31622.7766016838       1.154347450960103E-011
   32508.7297385435       1.094592298744868E-011
   33419.5040026115       1.037926081887131E-011
   34355.7947899874       9.841887721462328E-012
   35318.3169791957       9.332298822606333E-012
   36307.8054770102       8.849053434456522E-012
   37325.0157795721       8.390795870616419E-012
   38370.7245492278       7.956233762096421E-012
   39445.7302075278       7.544147598292916E-012
   40550.8535448384       7.153372946072656E-012
   41686.9383470336       6.782809123390132E-012
   42854.8520397439       6.431417030883235E-012
   44055.4863506553       6.098201370957623E-012
   45289.7579903621       5.782225392936269E-012
   46558.6093522960       5.482598316314258E-012
   47863.0092322638       5.198477499163134E-012
   49203.9535681451       4.929057162428307E-012
   50582.4662003115       4.673582701397727E-012
   51999.5996533517       4.431328567977566E-012
   53456.4359396971       4.201616485288717E-012
   54954.0873857625       3.983795498346820E-012
   56493.6974812303       3.777251081360511E-012
   58076.4417521311       3.581400367241860E-012
   59703.5286583837       3.395692147606377E-012
   61376.2005164795       3.219598632836496E-012
   63095.7344480194       3.052625426741562E-012
   64863.4433548238       2.894299817174373E-012
   66680.6769213622       2.744174679158995E-012
   68548.8226452662       2.601826523326856E-012
   70469.3068967148       2.466852243310225E-012
   72443.5960074989       2.338870633625256E-012
   74473.1973905989       2.217521088629382E-012
   76559.6606911257       2.102457530989144E-012
   78704.5789695100       1.993357952659314E-012
   80909.5899178381       1.889912054978127E-012
   83176.3771102671       1.791827320199446E-012
   85506.6712884684       1.698827059928854E-012
   87902.2516830886       1.610647379357566E-012
   90364.9473722300       1.527038478305043E-012
   92896.6386779936       1.447764651218986E-012
   95499.2586021437       1.372600926148604E-012
   98174.7943019986       1.301334257367004E-012
   100925.288607668       1.233763416950973E-012
   103752.841581801       1.169696717956414E-012
   106659.612123026       1.108952448099221E-012
   109647.819614319       1.051359195015922E-012
   112719.745617551       9.967530273380376E-013
   115877.735615513       9.449797715166408E-013
   119124.200802738       8.958922471068165E-013
   122461.619926505       8.493516762304865E-013
   125892.541179417       8.052255151720644E-013
   129419.584144999       7.633892975221490E-013
   133045.441797809       7.237240863024186E-013
   136772.882559585       6.861173955374777E-013
   140604.752412991       6.504623228931194E-013
   144543.977074593       6.166580917774112E-013
   148593.564228701       5.846084792475448E-013
   152756.605823808       5.542226833715747E-013
   157036.280433355       5.254142932363537E-013
   161435.855682649       4.981016142081851E-013
   165958.690743756       4.722070716216276E-013
   170608.238900313       4.476571565693865E-013
   175388.050184176       4.243820464315540E-013
   180301.774085957       4.023156319806626E-013
   185353.162341481       3.813954360665228E-013
   190546.071796324       3.615616649393222E-013
   195884.467350599       3.427582111366345E-013
   201372.424986239       3.249315150711390E-013
   207014.134879105       3.080309445013807E-013
   212813.904598271       2.920083879559554E-013
   218776.162394955       2.768183902587817E-013
   224905.460583578       2.624176375330689E-013
   231206.479017560       2.487651469366969E-013
   237684.028662487       2.358222666622167E-013
   244343.055269397       2.235519441003836E-013
   251188.643150958       2.119193763614607E-013
   258226.019063460       2.008914952791874E-013
   265460.556197554       1.904368047804528E-013
   272897.778280804       1.805255977257308E-013
   280543.363795172       1.711296848585370E-013
   288403.150312661       1.622222728326836E-013
   296483.138952434       1.537779913173346E-013
   304789.498962798       1.457727574717335E-013
   313328.572431559       1.381838301553126E-013
   322106.879128344       1.309895524296764E-013
   331131.121482591       1.241694464262921E-013
   340408.189701001       1.177040507161636E-013
   349945.167028358       1.115749474148858E-013
   359749.335155743       1.057646673149545E-013
   369828.179780266       1.002566288993943E-013
   380189.396320561       9.503515189428560E-014
   390840.895792403       9.008530819096597E-014
   401790.810848941       8.539304381877458E-014
   413047.501990161       8.094490111824545E-014
   424619.563946313       7.672823558154199E-014
   436515.832240167       7.273099901202243E-014
   448745.389933133       6.894180051061211E-014
   461317.574560379       6.534981160811332E-014
   474241.985260245       6.194475271267819E-014
   487528.490103387       5.871696764870801E-014
   501187.233627274       5.565720342828699E-014
   515228.644581756       5.275671528326767E-014
   529663.443891658       5.000722600768948E-014
   544502.652842422       4.740089546459263E-014
   559757.601495112       4.493025959964592E-014
   575439.937337157       4.258827448685998E-014
   591561.634175474       4.036825873034687E-014
   608135.001278719       3.826383586607966E-014
   625172.692775685       3.626901906518716E-014
   642687.717317019       3.437809254934129E-014
   660693.448007596       3.258565224833858E-014
   679203.632617186       3.088658547130939E-014
   698232.404077170       2.927602008474112E-014
   717794.291271362       2.774935331159838E-014
   737904.230129102       2.630222632033462E-014
   758577.575029185       2.493049711983775E-014
   779830.110523258       2.363023208910072E-014
   801678.063387679       2.239772461194636E-014
   824138.115013003       2.122943917285281E-014
   847227.414140598       2.012203168574433E-014
   870963.589956080       1.907234610585944E-014
   895364.765549594       1.807735852557644E-014
   920449.571753172       1.713423138452203E-014
   946237.161365795       1.624026603572627E-014
   972747.223776964       1.539289766342485E-014
   1000000.00000000       1.458970036525686E-014
